t,P_mtp_toes_r,y,z,P_subt_calc_r,y,z,P_Ankle_tal_r,y,z,P_KneeJ_r,y,z,P_HipJ_r,y,z,P_Pelvis_C,y,z,P_Torso,y,z,P_neck,y,z,P_sho_r,y,z,P_elb_r,y,z,P_hand_r,y,z,P_sho_l,y,z,P_elb_l,y,z,P_hand_l,y,z,P_HipJ_l,y,z,P_KneeJ_l,y,z,P_Ankle_tal_l,y,z,P_subt_calc_l,y,z,P_mtp_toes_l,y,z,Pc_total,y,z,acc_Total_COM,y,z,pelvis Tilt - z,pelvis List - x,pelvis rotation - y,hip flexion_r - z,hip adduction_r - x,hip rotation_r - y,knee angle_r - z,ankle_angle_r - z,subtalar_anle_r - y,hip flexion_l - z,hip adduction_l - x,hip rotation_l - y,knee angle_l - z,ankle_angle_l - z,subtalar_anle_l - y,lumbar_extension_z,lumbar_bending_x,lumbar_rotation_y,arm_flex_r_z,arm_add_r_x,arm_rot_r_y,elbow_flex_r_z,pro_sup_r_y,wrist_flex_r_z,wrist_dev_r_x,arm_flex_l_z,arm_add_l_x,arm_rot_l_y,elbow_flex_l_z,pro_sup_l_y,wrist_flex_l_z,wrist_dev_l_x,Sailangle-z,Sailangle-x,Sailangle-y,Boardangle-z,Boardangle-x,Boardangle-y,sailing speed,sailing direction,Upwind - 1_ Downwind - 0,sidewind R-1_ L-0,wind speed,wind direction
128.35,0,0,0,-0.178797,0.002321479,-0.000915657,-0.1299602,0.04414122,-0.009107991,-0.1130076,0.4402332,-0.01288526,-0.09821896,0.8495464,-0.01366081,-0.04239214,0.9294879,-0.08974961,-0.1460369,1.007101,-0.09384524,-0.1625907,1.378138,-0.1027349,-0.1669043,1.382017,0.06716606,0.01723073,1.173722,0.1373429,0.2225549,1.201669,-0.005224603,-0.1582771,1.37426,-0.272636,0.02893889,1.163196,-0.3238122,0.2268002,1.197852,-0.1724373,-0.09305609,0.8482918,-0.1680894,-0.111676,0.43948,-0.1503989,-0.1282754,0.0436034,-0.1363737,-0.1782923,0.003143463,-0.1442696,0.000252479,-0.005310376,-0.1392785,-0.155589,0.9265381,-0.07476895,0.05875984,-0.02280029,0.08919806,2.249921,0.01663484,-2.348823,-3.614029,0.06291432,1.916943,0.709184,2.158462,0.3540608,-4.072724,1.850729,-0.06270911,0.1559694,-4.00E-10,0,0.9077273,-0.8160224,0.5049713,37.53566,-15.34811,37.53566,78.12304,44.4083,0,0,37.53566,-15.34811,37.53566,78.12304,44.4083,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.3667,0,0,0,-0.178797,0.002323356,-0.00091325,-0.1299598,0.04414242,-0.009107056,-0.1128882,0.4402293,-0.01287822,-0.09807423,0.8495408,-0.01365045,-0.04222936,0.9294677,-0.08974125,-0.1458583,1.007101,-0.09384264,-0.1623663,1.37814,-0.1027758,-0.1666848,1.382039,0.06712462,0.0174296,1.173736,0.1373305,0.2227622,1.201634,-0.005234358,-0.1580479,1.374242,-0.2726762,0.02915095,1.163154,-0.3238212,0.2270122,1.197797,-0.1724432,-0.0929079,0.8482786,-0.1680789,-0.1115428,0.4394682,-0.1503729,-0.1281573,0.04359278,-0.1363325,-0.1781748,0.003134248,-0.1442316,0.000369155,-0.005325576,-0.1392226,-0.1554189,0.9265345,-0.0747755,0.04267188,-0.03750628,0.08200228,2.250147,0.0140232,-2.345984,-3.606214,0.06600268,1.918321,0.7223833,2.175386,0.3536049,-4.063134,1.850283,-0.05845271,0.1560908,-3.98E-10,0,0.912468,-0.8201102,0.5047334,37.53767,-15.34795,37.53767,78.12023,44.40982,0,0,37.53767,-15.34795,37.53767,78.12023,44.40982,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.3833,0,0,0,-0.1787971,0.002307056,-0.000933518,-0.1299628,0.04413266,-0.009110642,-0.1135266,0.4402478,-0.01273562,-0.09914889,0.8495771,-0.01335009,-0.04341427,0.9296097,-0.08941065,-0.1471317,1.007129,-0.09344098,-0.163691,1.378172,-0.1021051,-0.1679704,1.381948,0.0677991,0.01621091,1.173639,0.1378103,0.2215079,1.201644,-0.004784654,-0.1594116,1.374395,-0.2720092,0.02782605,1.163389,-0.3233456,0.2257192,1.197927,-0.1719856,-0.09402202,0.8484075,-0.1677806,-0.1122687,0.4395716,-0.1502624,-0.1285206,0.04367473,-0.1364043,-0.178503,0.003174476,-0.144312,4.96E-05,-0.005125452,-0.1393441,-0.1564819,0.9265806,-0.07438866,0.04464777,0.0155652,0.09175061,2.272892,0.01874465,-2.329306,-3.609073,0.05616104,1.903313,0.6926099,2.084135,0.3314851,-4.073796,1.855885,-0.05572477,0.1578483,-3.94E-10,0,0.8551992,-0.8133694,0.5030159,37.54417,-15.34745,37.54417,78.11134,44.41449,0,0,37.54417,-15.34745,37.54417,78.11134,44.41449,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.4,0,0,0,-0.1787973,0.002310627,-0.000899978,-0.1299636,0.04413524,-0.009086549,-0.1135772,0.4402521,-0.01275436,-0.09938391,0.8495865,-0.01341712,-0.04365486,0.9296167,-0.08948433,-0.1473906,1.007109,-0.09355037,-0.1640597,1.378143,-0.102387,-0.1683942,1.381995,0.06751404,0.01585304,1.173794,0.1376746,0.2211881,1.201773,-0.004870402,-0.1597252,1.374292,-0.2722881,0.02761761,1.16334,-0.3234665,0.2254533,1.197983,-0.1720555,-0.09422808,0.8483854,-0.1678464,-0.1124448,0.439549,-0.1503083,-0.1286624,0.0436514,-0.1364305,-0.1786388,0.003145873,-0.144349,-8.67E-05,-0.00513662,-0.1393332,-0.1567277,0.9265677,-0.07452003,0.09995686,-0.04829659,0.1448217,2.282849,0.01158001,-2.326179,-3.597729,0.06168286,1.914146,0.7105697,2.076533,0.3382531,-4.083491,1.847364,-0.05129988,0.1572253,-3.90E-10,0,0.8587791,-0.8273088,0.4961676,37.55125,-15.3469,37.55125,78.10172,44.4195,0,0,37.55125,-15.3469,37.55125,78.10172,44.4195,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.4167,0,0,0,-0.1787971,0.002311293,-0.000932191,-0.1299618,0.04413536,-0.009111502,-0.1131968,0.440237,-0.01270493,-0.09873968,0.8495612,-0.01329466,-0.0429544,0.9295514,-0.08936276,-0.1466359,1.007116,-0.09343027,-0.1631519,1.378157,-0.1022853,-0.1674809,1.382019,0.06761565,0.0166895,1.173752,0.1377816,0.2220333,1.201631,-0.00477025,-0.1588229,1.374295,-0.2721863,0.02843908,1.16327,-0.3233573,0.226293,1.197831,-0.1719515,-0.09358409,0.8483544,-0.1677239,-0.1119602,0.4395274,-0.1501339,-0.1283365,0.04363811,-0.1362058,-0.1783288,0.003151533,-0.1441211,0.00021974,-0.005201671,-0.1390971,-0.1560472,0.9265598,-0.07441488,0.1229945,-0.02153411,0.1572388,2.276327,0.01038726,-2.320404,-3.595209,0.07275424,1.914397,0.7277547,2.130893,0.328054,-4.065555,1.85328,-0.04908281,0.1578698,-3.89E-10,0,0.8752563,-0.8287981,0.4976628,37.5534,-15.34674,37.5534,78.09875,44.42107,0,0,37.5534,-15.34674,37.5534,78.09875,44.42107,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.4333,0,0,0,-0.1787972,0.002295901,-0.000956239,-0.1299643,0.04412609,-0.009118647,-0.1137509,0.440252,-0.01256332,-0.0996685,0.8495912,-0.01299341,-0.04399648,0.9296912,-0.08902888,-0.1477644,1.007145,-0.09301198,-0.1642416,1.378195,-0.1015519,-0.1685236,1.381915,0.06835339,0.01566639,1.173589,0.1382916,0.2209754,1.201542,-0.004295652,-0.1599596,1.374474,-0.2714573,0.02728816,1.163491,-0.3228531,0.2251885,1.197882,-0.1714693,-0.09456337,0.848489,-0.1674251,-0.1125958,0.4396366,-0.1500739,-0.1286554,0.04372626,-0.1363774,-0.1786177,0.003204884,-0.1443036,-6.13E-05,-0.005010075,-0.1393317,-0.1569537,0.926607,-0.07401201,0.01179692,0.00731888,0.09780805,2.304257,0.01760054,-2.300442,-3.604867,0.05854457,1.895229,0.7013817,2.051702,0.3056775,-4.080982,1.856233,-0.04578648,0.1599744,-3.85E-10,0,0.8056602,-0.820028,0.4942388,37.56003,-15.34623,37.56003,78.08974,44.42574,0,0,37.56003,-15.34623,37.56003,78.08974,44.42574,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.45,0,0,0,-0.1787971,0.002295617,-0.000956794,-0.1299643,0.04412605,-0.009118041,-0.1136769,0.4402493,-0.01251855,-0.09964398,0.8495891,-0.01290683,-0.0440092,0.929698,-0.08896021,-0.1478111,1.007106,-0.0929562,-0.1642577,1.378152,-0.1017091,-0.1685229,1.38197,0.06819443,0.01568249,1.173691,0.138232,0.2209813,1.20152,-0.004394074,-0.1599926,1.374333,-0.2716127,0.02725853,1.163326,-0.3229011,0.2251775,1.197763,-0.1715524,-0.09454271,0.8484577,-0.1673385,-0.1125785,0.4396092,-0.1498977,-0.1286333,0.04370162,-0.1361144,-0.1785935,0.003177542,-0.1440398,-3.78E-05,-0.005033062,-0.1390361,-0.1569523,0.9265779,-0.07401197,-0.04331035,-0.04243333,-0.01347643,2.332808,0.01137409,-2.288865,-3.623853,0.07549148,1.894183,0.7184165,2.062035,0.2998363,-4.106519,1.857982,-0.03432701,0.1589255,-3.81E-10,0,0.7765242,-0.8421919,0.4995846,37.56749,-15.34565,37.56749,78.07967,44.43092,0,0,37.56749,-15.34565,37.56749,78.07967,44.43092,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.4667,0,0,0,-0.1787971,0.002304999,-0.000939043,-0.1299629,0.04413178,-0.009110965,-0.1133348,0.4402402,-0.01259137,-0.09911578,0.8495721,-0.01306721,-0.04342579,0.9296272,-0.08913676,-0.1471698,1.007112,-0.09313814,-0.1634074,1.378166,-0.1019338,-0.1676575,1.382008,0.06796967,0.01644322,1.173639,0.1380171,0.2217474,1.201327,-0.004628571,-0.1591572,1.374325,-0.2718372,0.02797854,1.163213,-0.3231137,0.2259288,1.197548,-0.1717828,-0.0940254,0.8484126,-0.167499,-0.1121845,0.4395722,-0.1499959,-0.1283634,0.04367182,-0.1361524,-0.178338,0.003162578,-0.1440628,0.000215983,-0.005104424,-0.1390907,-0.1563469,0.9265703,-0.07417181,0.07751988,-0.03801252,0.09166323,2.320634,0.009751036,-2.285387,-3.607104,0.07283545,1.890128,0.7408188,2.110806,0.3121167,-4.080989,1.856656,-0.04118556,0.1594957,-3.79E-10,0,0.7871145,-0.8396218,0.4999683,37.5697,-15.34548,37.5697,78.07663,44.4325,0,0,37.5697,-15.34548,37.5697,78.07663,44.4325,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.4833,0,0,0,-0.1787972,0.00230994,-0.000914812,-0.129963,0.04413501,-0.009095445,-0.1132645,0.44024,-0.01262943,-0.09908434,0.8495721,-0.01316402,-0.04339148,0.9296112,-0.08924839,-0.1471254,1.00711,-0.09324751,-0.163157,1.378172,-0.1020993,-0.1674174,1.382041,0.06780326,0.01657006,1.173587,0.137894,0.2219002,1.201133,-0.004741533,-0.1588967,1.374302,-0.2720019,0.02813289,1.163086,-0.3232326,0.2260916,1.197327,-0.1718915,-0.09401039,0.8483947,-0.1675962,-0.1121499,0.4395545,-0.1500702,-0.1283124,0.04365417,-0.1362049,-0.1782874,0.003142878,-0.1441026,0.000267987,-0.005117867,-0.1391687,-0.1562302,0.9265652,-0.07427775,0.07165789,-0.02301861,0.07942859,2.32168,0.007909575,-2.280133,-3.594066,0.07158565,1.883992,0.755904,2.120652,0.3203512,-4.070863,1.852775,-0.04766976,0.1597713,-3.78E-10,0,0.7630648,-0.8430101,0.4901331,37.57169,-15.34533,37.57169,78.07389,44.43393,0,0,37.57169,-15.34533,37.57169,78.07389,44.43393,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.5,0,0,0,-0.1787973,0.002293254,-0.000942738,-0.1299656,0.04412489,-0.009104925,-0.1138767,0.4402564,-0.01248898,-0.1000718,0.8496038,-0.01286094,-0.04450872,0.9297598,-0.08891714,-0.1483564,1.007109,-0.09286247,-0.1644774,1.37817,-0.1015525,-0.1687503,1.381964,0.06835142,0.01530621,1.173543,0.1383604,0.2206406,1.20118,-0.004251368,-0.1602045,1.374377,-0.2714565,0.02690298,1.163248,-0.3227639,0.224844,1.197448,-0.1713908,-0.09502221,0.8485061,-0.1672945,-0.1128008,0.4396449,-0.1498935,-0.128638,0.04372729,-0.136149,-0.1785779,0.003176963,-0.1440686,-1.67E-05,-0.004937313,-0.1391021,-0.1572543,0.9265917,-0.07392568,0.02492449,-0.01481027,0.06084454,2.364223,0.01085835,-2.256476,-3.62465,0.06674281,1.874727,0.7214985,2.033251,0.2975484,-4.10403,1.863005,-0.02786156,0.1632135,-3.74E-10,0,0.6930914,-0.8476896,0.4772886,37.57828,-15.34482,37.57828,78.06496,44.43851,0,0,37.57828,-15.34482,37.57828,78.06496,44.43851,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.5167,0,0,0,-0.1787972,0.002300222,-0.000935891,-0.1299642,0.04412916,-0.009104124,-0.1135194,0.4402459,-0.01251435,-0.09954817,0.8495858,-0.01291944,-0.04393535,0.9296863,-0.08899769,-0.147735,1.007098,-0.0929645,-0.1636194,1.378165,-0.1018781,-0.1679626,1.38206,0.06802176,0.01594033,1.173572,0.1382303,0.2213534,1.200989,-0.004310373,-0.1592762,1.37427,-0.271778,0.02772782,1.163,-0.322881,0.2256259,1.197157,-0.1714421,-0.09449911,0.8484423,-0.1673527,-0.1124044,0.4395891,-0.1498925,-0.1283571,0.04367812,-0.1360909,-0.17831,0.003141483,-0.1439984,0.000249411,-0.005024991,-0.1390537,-0.1566487,0.9265682,-0.07406854,0.02664843,-0.02858745,0.07252049,2.35773,0.004426258,-2.256992,-3.613169,0.07827552,1.87485,0.7487058,2.084118,0.3022121,-4.086535,1.854831,-0.0350366,0.162159,-3.73E-10,0,0.6926968,-0.8665946,0.4537923,37.58034,-15.34466,37.58034,78.06214,44.43997,0,0,37.58034,-15.34466,37.58034,78.06214,44.43997,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.5333,0,0,0,-0.1787972,0.002302648,-0.000926965,-0.1299641,0.04413075,-0.009098503,-0.1134265,0.4402436,-0.01251474,-0.09946601,0.8495829,-0.01292925,-0.04384874,0.9296733,-0.08901488,-0.1476374,1.007101,-0.09297366,-0.1634228,1.378171,-0.1019016,-0.1677831,1.382073,0.06799769,0.01606412,1.173544,0.1382322,0.2215002,1.200896,-0.004288064,-0.1590624,1.374269,-0.2718008,0.02789816,1.162953,-0.3228758,0.2257894,1.197057,-0.1714159,-0.09443197,0.8484348,-0.167363,-0.1123517,0.439582,-0.1499094,-0.1283183,0.04367128,-0.1361141,-0.1782722,0.003136438,-0.1440242,0.000286704,-0.005036114,-0.1390725,-0.1565297,0.9265672,-0.07408042,0.02011604,-0.04340851,0.08301273,2.360344,0.003701446,-2.249105,-3.603481,0.07883271,1.869289,0.7631117,2.097215,0.3035442,-4.080428,1.852103,-0.02726269,0.162161,-3.72E-10,0,0.6857308,-0.8679202,0.4422494,37.58231,-15.34451,37.58231,78.05943,44.44138,0,0,37.58231,-15.34451,37.58231,78.05943,44.44138,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.55,0,0,0,-0.1787974,0.002304886,-0.000892439,-0.1299653,0.04413244,-0.009073386,-0.1136278,0.4402529,-0.01256168,-0.09987033,0.8495991,-0.01305054,-0.0443035,0.9296982,-0.08916384,-0.1481181,1.007092,-0.09309769,-0.1641051,1.378152,-0.1021177,-0.1683411,1.382099,0.06778362,0.01568433,1.1737,0.1379377,0.2210006,1.201104,-0.004744914,-0.1598691,1.374204,-0.2720191,0.02718073,1.162987,-0.3231718,0.2251672,1.197221,-0.1718662,-0.09488657,0.8484344,-0.1674858,-0.1126253,0.4395746,-0.1500107,-0.1284242,0.04365797,-0.1361943,-0.1783592,0.003101168,-0.1441116,0.000202301,-0.004994286,-0.1391251,-0.1569916,0.9265665,-0.07422054,0.05269453,-0.04817421,0.08399021,2.36649,-0.002661119,-2.226127,-3.593295,0.07594783,1.850502,0.7626057,2.068289,0.313944,-4.074128,1.847664,0.00206916,0.1633123,-3.69E-10,0,0.6984417,-0.8755787,0.4664337,37.58694,-15.34415,37.58694,78.05321,44.44452,0,0,37.58694,-15.34415,37.58694,78.05321,44.44452,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.5667,0,0,0,-0.1787974,0.002280835,-0.000954556,-0.1299679,0.04411784,-0.009102621,-0.1141716,0.440263,-0.01226955,-0.1008476,0.8496248,-0.01242251,-0.04540414,0.9298508,-0.08849222,-0.1493281,1.007101,-0.09236205,-0.1653705,1.378159,-0.1013448,-0.1697388,1.382083,0.06855375,0.01429773,1.173731,0.1388187,0.2197212,1.20116,-0.003704334,-0.1610021,1.374235,-0.2712434,0.02615304,1.163082,-0.3222753,0.2240176,1.1973,-0.170807,-0.09588382,0.8485661,-0.1668591,-0.1133702,0.4396864,-0.1495977,-0.1289259,0.04375291,-0.1359883,-0.1788366,0.00316972,-0.1439234,-0.00026987,-0.004819103,-0.1389536,-0.158002,0.9265976,-0.07362045,0.0715238,-0.05372291,0.09957119,2.410944,0.000921507,-2.216256,-3.61335,0.08581207,1.843174,0.7456183,1.990395,0.2669054,-4.119449,1.855595,0.005938957,0.163447,-3.64E-10,0,0.6272955,-0.9095472,0.4162484,37.59556,-15.34349,37.59556,78.04163,44.45036,0,0,37.59556,-15.34349,37.59556,78.04163,44.45036,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.5833,0,0,0,-0.1787975,0.002291482,-0.000896795,-0.1299683,0.04412465,-0.009066223,-0.1142044,0.4402695,-0.01242449,-0.1009389,0.8496329,-0.01277593,-0.04551164,0.9298225,-0.08889566,-0.1494318,1.007078,-0.09276992,-0.1657257,1.378118,-0.1020431,-0.170113,1.382171,0.06785191,0.01409205,1.174028,0.1382926,0.2195119,1.201453,-0.004235906,-0.1613383,1.374064,-0.2719382,0.02599885,1.163027,-0.3227832,0.2238266,1.197467,-0.1713173,-0.09601819,0.8485072,-0.1672135,-0.1134261,0.4396299,-0.1498197,-0.1289172,0.04369827,-0.1360825,-0.1788238,0.003104924,-0.1439915,-0.00025448,-0.004854862,-0.1390674,-0.1581724,0.9265773,-0.07404269,0.07390627,-0.09901483,0.07759264,2.409724,-0.00529004,-2.215631,-3.601623,0.08347764,1.827139,0.749,1.985633,0.2946857,-4.105795,1.848294,0.005785716,0.1649034,-3.59E-10,0,0.6699754,-0.929182,0.3955001,37.60511,-15.34276,37.60511,78.02891,44.4567,0,0,37.60511,-15.34276,37.60511,78.02891,44.4567,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.6,0,0,0,-0.1787975,0.002304537,-0.000862065,-0.1299669,0.04413281,-0.009048114,-0.1137733,0.4402594,-0.01251032,-0.1003577,0.8496153,-0.01297804,-0.04489731,0.9297482,-0.08913337,-0.1487705,1.007066,-0.09300784,-0.1653717,1.378088,-0.1024497,-0.1697864,1.382214,0.06744287,0.01459644,1.174268,0.1380011,0.2200141,1.201787,-0.00451253,-0.160957,1.373963,-0.2723423,0.02657738,1.163071,-0.3230644,0.2243555,1.19773,-0.1715836,-0.09547116,0.8484411,-0.1674163,-0.1130094,0.4395724,-0.1499465,-0.1286062,0.04364747,-0.1361361,-0.1785258,0.003066465,-0.1440263,4.25E-05,-0.004941561,-0.1391421,-0.157722,0.9265583,-0.07428617,0.07216553,-0.09419089,0.1010989,2.405757,-0.008218637,-2.216838,-3.587813,0.08472922,1.814529,0.7887203,2.046902,0.310999,-4.08931,1.841037,0.005868034,0.1619466,-3.57E-10,0,0.7528386,-0.936497,0.3747436,37.60925,-15.34244,37.60925,78.02341,44.45941,0,0,37.60925,-15.34244,37.60925,78.02341,44.45941,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.6167,0,0,0,-0.1787975,0.002289307,-0.000908527,-0.1299683,0.04412321,-0.009073879,-0.1142263,0.4402691,-0.01240701,-0.1009348,0.8496322,-0.01273099,-0.04553264,0.929832,-0.08885826,-0.149462,1.007076,-0.09270571,-0.1653163,1.378134,-0.1020279,-0.1697977,1.382211,0.06786408,0.01416475,1.173895,0.138429,0.2197013,1.201025,-0.003987361,-0.1608348,1.374057,-0.27192,0.0263266,1.162831,-0.3226279,0.224108,1.197016,-0.171044,-0.0960474,0.8485156,-0.1671696,-0.1134275,0.4396368,-0.1497796,-0.1288774,0.04370347,-0.1360455,-0.1787764,0.003104266,-0.143972,-0.000207974,-0.004834688,-0.1389841,-0.1580295,0.9265766,-0.07400783,0.03848677,-0.09594926,0.07296337,2.431632,-0.003585737,-2.208226,-3.611427,0.0840906,1.814795,0.7424197,1.982603,0.2908388,-4.108356,1.85089,0.0393785,0.1630716,-3.52E-10,0,0.5960413,-0.9431749,0.350956,37.61701,-15.34184,37.61701,78.01291,44.46468,0,0,37.61701,-15.34184,37.61701,78.01291,44.46468,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.6333,0,0,0,-0.1787975,0.002286451,-0.000903814,-0.1299692,0.04412167,-0.009067624,-0.1143629,0.4402733,-0.0123639,-0.1012421,0.8496416,-0.01265072,-0.04592159,0.9298789,-0.08879781,-0.1498982,1.007062,-0.0925936,-0.1652648,1.378139,-0.1019649,-0.1695654,1.382251,0.06793096,0.01422233,1.173728,0.1383388,0.2196492,1.200528,-0.004298013,-0.1609642,1.374026,-0.2718607,0.02589318,1.162568,-0.3227203,0.2238776,1.196485,-0.1713416,-0.09642355,0.8485376,-0.1670916,-0.1136233,0.4396471,-0.1497986,-0.1288986,0.04370373,-0.136159,-0.1787834,0.00308521,-0.1440766,-0.000209639,-0.004778656,-0.1391594,-0.1581846,0.9265716,-0.07396001,0.05038979,-0.08284884,0.06262862,2.453063,-0.006980768,-2.199908,-3.621615,0.08588744,1.789243,0.7465445,1.962889,0.2856375,-4.118327,1.840196,0.0428119,0.1629135,-3.47E-10,0,0.4867173,-0.9585639,0.3859476,37.62602,-15.34115,37.62602,78.00092,44.47059,0,0,37.62602,-15.34115,37.62602,78.00092,44.47059,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.65,0,0,0,-0.1787978,0.002301683,-0.000817715,-0.1299699,0.04413148,-0.009012525,-0.1144146,0.4402828,-0.01257322,-0.1014237,0.8496543,-0.01313559,-0.0461036,0.9298299,-0.08934801,-0.150058,1.007042,-0.09315535,-0.1652181,1.378121,-0.1028048,-0.1693321,1.382371,0.06709222,0.01443838,1.17382,0.1374631,0.219727,1.20036,-0.005420821,-0.161104,1.373871,-0.2727019,0.02560281,1.162287,-0.3235922,0.2237716,1.196182,-0.1724504,-0.09665592,0.8484579,-0.1675774,-0.1137804,0.43957,-0.150145,-0.1289772,0.0436283,-0.1363709,-0.178857,0.002997864,-0.1442589,-0.000280153,-0.004831016,-0.1393975,-0.1582503,0.9265477,-0.07451126,0.06482768,-0.0992553,0.07978623,2.436665,-0.01585811,-2.198108,-3.586091,0.08257798,1.770296,0.756986,1.955291,0.3242105,-4.091569,1.824338,0.04280485,0.1619879,-3.43E-10,0,0.4721484,-0.9685966,0.4300139,37.63403,-15.34054,37.63403,77.99036,44.47572,0,0,37.63403,-15.34054,37.63403,77.99036,44.47572,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.6667,0,0,0,-0.1787977,0.00230506,-0.000829251,-0.1299685,0.04413334,-0.009023914,-0.1141322,0.4402735,-0.01258591,-0.1009241,0.8496374,-0.01315184,-0.04557667,0.9297641,-0.0893958,-0.1494915,1.00703,-0.0932039,-0.1644956,1.378108,-0.1030831,-0.1684667,1.382471,0.06681456,0.01527688,1.173891,0.1371681,0.2204588,1.20024,-0.005904137,-0.1605245,1.373746,-0.2729807,0.02605331,1.162052,-0.3238869,0.2243628,1.195952,-0.1729307,-0.09618607,0.8483978,-0.1675942,-0.1133823,0.4395149,-0.1501179,-0.1286506,0.04357738,-0.1363017,-0.17854,0.002955613,-0.1441734,3.66E-05,-0.004906576,-0.1393553,-0.157717,0.9265225,-0.0746293,0.07155924,-0.0996926,0.06694003,2.432038,-0.02258528,-2.194427,-3.58733,0.09735836,1.759638,0.7668673,1.995708,0.3247228,-4.072574,1.814316,0.03926941,0.1621714,-3.42E-10,0,0.4782342,-0.9888898,0.4678038,37.63599,-15.34039,37.63599,77.9877,44.47704,0,0,37.63599,-15.34039,37.63599,77.9877,44.47704,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.6833,0,0,0,-0.1787977,0.002309858,-0.000808445,-0.1299684,0.04413639,-0.009011299,-0.1140766,0.4402737,-0.01263878,-0.1008655,0.849637,-0.01327405,-0.0455085,0.9297359,-0.08954027,-0.1494066,1.007024,-0.09335295,-0.1643866,1.3781,-0.1033568,-0.1682642,1.382524,0.06654137,0.01550798,1.17396,0.136868,0.2206139,1.200235,-0.00632679,-0.1605091,1.373676,-0.273255,0.02603053,1.161955,-0.3241868,0.2244258,1.195886,-0.1733507,-0.09614433,0.8483649,-0.1677167,-0.1133333,0.4394821,-0.1502279,-0.1285919,0.04354467,-0.1363998,-0.1784822,0.002921873,-0.1442603,9.55E-05,-0.00493715,-0.1394792,-0.1576386,0.926512,-0.07479834,0.07958597,-0.1204759,0.07019951,2.427387,-0.02853381,-2.195936,-3.575257,0.09982321,1.753436,0.7742073,2.00357,0.3344322,-4.059444,1.803671,0.03342815,0.1617189,-3.41E-10,0,0.4872866,-0.9962301,0.4934093,37.63785,-15.34025,37.63785,77.98516,44.47831,0,0,37.63785,-15.34025,37.63785,77.98516,44.47831,0,0,0,0,0,0,0,0,0,0,1,1,0,0
128.7,0,0,0,-0.1787979,0.002301559,-0.000794792,-0.1299712,0.04413169,-0.008994427,-0.1146063,0.4402902,-0.01258005,-0.1018224,0.8496681,-0.01316847,-0.0465158,0.929807,-0.08942926,-0.1504606,1.007032,-0.09323219,-0.1655646,1.378104,-0.1032387,-0.1693916,1.38253,0.06666059,0.01449929,1.174051,0.1369314,0.2195537,1.200364,-0.006330069,-0.1617376,1.373678,-0.273138,0.02488457,1.162041,-0.324119,0.2233156,1.196014,-0.1733394,-0.09710487,0.8484124,-0.1676113,-0.1139881,0.4395155,-0.1501547,-0.1289503,0.04356565,-0.1363579,-0.1788109,0.002906313,-0.1442174,-0.000227057,-0.00481992,-0.1394522,-0.1585631,0.9265307,-0.07469959,0.1251285,-0.1556979,0.08136347,2.425878,-0.03407029,-2.199036,-3.549825,0.1021898,1.751983,0.7583484,1.927707,0.3278527,-4.051184,1.803829,0.03028316,0.1616221,-3.37E-10,0,0.4720791,-1.002044,0.5097328,37.64613,-15.33961,37.64613,77.97422,44.48361,0,0,37.64613,-15.33961,37.64613,77.97422,44.48361,0,0,0,0,0,0,0,0,0,0,1,1,0,0
